datetime_AEST,CO,NO2,O3,PM2.5,PM10
2022-02-06 15:00:00+00:00,0.030235294117647058,0.7681764705882353,9.81329411764706,1.3116470588235296,5.896411764705882
2022-02-06 16:00:00+00:00,0.041562499999999995,0.845375,10.3816875,1.5561875,7.1991875
2022-02-06 17:00:00+00:00,0.0454,1.0612,10.440533333333333,0.7598,10.558
2022-02-06 18:00:00+00:00,0.043687500000000004,1.3026875,8.854875,1.091125,10.5275625
2022-02-06 19:00:00+00:00,0.04205882352941176,1.3612941176470588,7.223705882352941,0.7267058823529411,9.334176470588236
2022-02-06 20:00:00+00:00,0.043176470588235295,1.2581764705882352,6.451235294117647,2.675588235294118,8.61135294117647
2022-02-06 21:00:00+00:00,0.04294117647058823,1.2284705882352942,6.0151176470588235,1.1642941176470587,6.210411764705882
2022-02-06 22:00:00+00:00,0.043941176470588234,1.2318235294117645,5.824411764705882,1.6686470588235292,6.10664705882353
2022-02-06 23:00:00+00:00,0.044647058823529415,1.3006470588235295,5.4325882352941175,1.8242941176470586,5.801294117647059
2022-02-07 00:00:00+00:00,0.0,0.0,0.0,1.500235294117647,5.405941176470588
2022-02-07 01:00:00+00:00,0.047058823529411764,1.8548823529411764,4.558235294117647,2.045235294117647,5.890058823529412
2022-02-07 02:00:00+00:00,0.04864705882352941,2.0935882352941175,4.24464705882353,1.743823529411765,6.290117647058823
2022-02-07 03:00:00+00:00,0.04911764705882353,2.6633529411764707,3.2873529411764704,1.786,6.246882352941177
2022-02-07 04:00:00+00:00,0.05064705882352941,3.0515882352941173,2.335235294117647,1.6066470588235295,7.273294117647059
2022-02-07 05:00:00+00:00,0.0641764705882353,4.324470588235294,0.9775294117647058,1.5891764705882354,10.778117647058824
2022-02-07 06:00:00+00:00,0.07705882352941176,4.5095882352941175,1.3675882352941175,1.305705882352941,16.082117647058823
2022-02-07 07:00:00+00:00,0.0675294117647059,3.7771764705882354,2.7806470588235292,0.9045294117647059,13.863117647058823
2022-02-07 08:00:00+00:00,0.061647058823529416,3.1155882352941178,4.609000000000001,2.6251764705882352,8.518529411764705
2022-02-07 09:00:00+00:00,0.05276470588235294,2.725058823529412,6.902470588235294,3.509823529411765,8.601176470588236
2022-02-07 10:00:00+00:00,0.04752941176470588,2.3045882352941174,9.266058823529411,2.6309411764705883,8.566117647058823
2022-02-07 11:00:00+00:00,0.04411764705882353,2.0191764705882354,11.259823529411765,3.393470588235294,7.944058823529412
2022-02-07 12:00:00+00:00,0.047125,1.86525,12.9301875,2.254875,8.817875
2022-02-07 13:00:00+00:00,0.0451875,1.8088125,13.3723125,2.2476875,7.3401250000000005
2022-02-07 14:00:00+00:00,0.0484375,1.6884375,13.424687500000001,2.4383749999999997,9.2071875
2022-02-07 15:00:00+00:00,0.04725,1.4630625,12.3258125,1.5803125,6.5245625
2022-02-07 16:00:00+00:00,0.0455625,1.379625,12.3249375,0.94825,9.74275
2022-02-07 17:00:00+00:00,0.0468125,1.606875,11.1989375,1.3778125,12.1156875
2022-02-07 18:00:00+00:00,0.0518125,1.46675,9.3723125,0.9865625,12.169374999999999
2022-02-07 19:00:00+00:00,0.05094117647058823,1.5024705882352942,7.388411764705883,1.1255882352941178,8.93
2022-02-07 20:00:00+00:00,0.05041176470588235,1.633470588235294,6.559823529411765,0.7523529411764706,6.874823529411764
2022-02-07 21:00:00+00:00,0.05258823529411765,1.4468823529411765,5.915,1.6267058823529412,4.997
2022-02-07 22:00:00+00:00,0.05358823529411765,1.5116470588235293,5.370588235294117,0.5784117647058823,4.579294117647059
2022-02-07 23:00:00+00:00,0.0548235294117647,1.9888823529411765,4.925,0.9454117647058823,4.563470588235294
2022-02-08 00:00:00+00:00,0.0,0.0,0.0,1.2840588235294117,5.716
